"","id","PC","DE","QD","LE","TY","SP","FF","JF","CN"
"287",1,7275,"Strada Alecu Russo","-",0.10713,"TR",7.17,24,3.14159,0.83
"288",1,3290,"Strada Vasile Lascăr","-",0.1728,"TR",7.5,30,5.14159,0.83
"289",1,3291,"Strada Viitorului","-",0.02633,"TR",17.75,27,2.01203,0.82
"290",1,7276,"Strada Toamnei","-",0.19031,"TR",5.91,30,8.99143,0.79
"291",1,7277,"Strada Suvenir","-",0.18093,"TR",4.33,40,9.53205,0.82
"292",1,3292,"Calea Moşilor","-",0.2644,"TR",7.11,34,8.91723,0.87
"293",1,3298,"Calea Şerban Vodă / Bulevardul Tineretului","+",0.16026,"TR",20.24,29.6,1.86926,0.82
"294",1,7235,"Strada Lânăriei","+",0.09799,"TR",44.45,50.3,1.01082,0.85
"295",1,7234,"Strada Drumea Radulescu","+",0.21033,"TR",27.2,47.8,3.2024,0.9
"296",1,7233,"Strada Poteraşi","+",0.20154,"TR",36.14,49.5,1.81925,0.9
"297",1,3297,"Bulevardul Mărăşeşti","+",0.28022,"TR",17.86,37.2,3.81996,0.91
"298",1,3297,"Bulevardul Mărăşeşti","-",0.0578,"TR",17.3,26,1.90583,0.92
"299",1,7233,"Strada Poteraşi","-",0.22241,"TR",42.08,50.2,1.40621,0.89
"300",1,7234,"Strada Drumea Radulescu","-",0.20154,"TR",50.52,53.4,0.46839,0.9
"301",1,7235,"Strada Lânăriei","-",0.21033,"TR",48.21,50.6,0.41007,0.89
"302",1,3298,"Calea Şerban Vodă / Bulevardul Tineretului","-",0.25826,"TR",16.7,36.5,5.83152,0.94
"303",1,3290,"Strada Vasile Lascăr","+",0.02633,"TR",21,29,2.3988,0.71
"304",1,3287,"P-ţa Romană","+",0.27687,"TR",14.03,25,3.81479,0.93
"305",1,7272,"Strada Nicolae Iorga","+",0.18103,"TR",21.31,40,3.41165,0.89
"306",1,7271,"Strada Henri Coandă","+",0.11019,"TR",21.21,40,3.43328,0.9
"307",1,3286,"Calea Victoriei","+",0.16906,"TR",15.73,35.8,3.14159,0.9
"308",1,3285,"Calea Griviţei","+",0.26376,"TR",7,35.3,8.46603,0.97
"309",1,3302,"Strada Virgiliu","+",0.04144,"TR",17,24,2.53623,0.7
"310",1,7836,"Strada Maramureş","+",0.10557,"TR",12.34,21.7,2.54665,0.71
"311",1,3301,"Strada Mircea Vulcănescu","+",0.08289,"TR",16.96,22.8,1.08153,0.71
"312",1,7835,"Strada Cameliei","+",0.1182,"TR",19.67,30,2.12562,0.83
"313",1,3300,"Strada Witting","+",0.3318,"TR",24.04,38.5,2.58884,0.95
"314",1,7839,"Strada Vespasian","+",0.31301,"TR",19.58,33.2,2.78108,0.98
"315",1,7838,"Strada Fluviului","+",0.17678,"TR",27.71,40,2.0187,0.96
"316",1,5947,"Autogara IDM","+",0.26747,"TR",20.9,33.1,2.41674,0.97
"317",1,5947,"Autogara IDM","-",0.04315,"TR",19,32,2.71739,0.71
"318",1,7838,"Strada Fluviului","-",0.22136,"TR",31,37.5,0.81058,0.93
"319",1,7839,"Strada Vespasian","-",0.17678,"TR",26.82,38.4,1.94313,0.94
"320",1,3300,"Strada Witting","-",0.31301,"TR",17.18,29.1,3.56295,0.96
"321",1,7835,"Strada Cameliei","-",0.3318,"TR",23.55,36.1,2.30111,0.93
"322",1,3301,"Strada Mircea Vulcănescu","-",0.14756,"TR",20.79,26.7,0.94741,0.92
"323",1,7836,"Strada Maramureş","-",0.05353,"TR",21.3,32,2.09187,0.85
"324",1,3302,"Strada Virgiliu","-",0.15893,"TR",22.33,29.1,1.12747,0.85
"325",1,3310,"Splaiul Independenţei","+",0.05164,"TR",36.1,26.6,0,0.79
"326",1,7771,"Strada Dr. Clunet","+",0.345,"TR",23.5,35.5,2.93912,0.9
"327",1,3309,"Bulevardul Eroilor","+",0.08285,"TR",25.06,40,2.59498,0.89
"328",1,7770,"Strada Dr. Grigore Ţăranu","+",0.18478,"TR",43.94,40,0,0.81
"329",1,7769,"Bulevardul Eroii Sanitari","+",0.10432,"TR",45.72,40,0,0.81
"330",1,7768,"Strada Dr. Nicolae Turnescu","+",0.08605,"TR",50,40,0,0.94
"331",1,3308,"Strada Gheorghe Marinescu","+",0.08359,"TR",38.27,37.2,0,0.91
"332",1,3306,"Splaiul Independenţei","+",0.04936,"TR",10.22,35,5.43656,0.86
"333",1,3305,"Bulevardul Eroilor Sanitari","+",0.28292,"TR",14.37,39.3,5.14159,0.99
"334",1,7777,"Strada G-Ral. Dr. Mihail Butoianu","+",0.05948,"TR",15.3,40,5.83406,0.98
"335",1,7776,"Strada Carol Davila","+",0.16892,"TR",21.48,46.5,3.14159,0.98
"336",1,3304,"P-ţa Eroilor","+",0.23135,"TR",38.13,49.3,1.44057,0.83
"337",1,3304,"P-ţa Eroilor","-",0.02014,"TR",39.1,40,0.19556,0.86
"338",1,7776,"Strada Carol Davila","-",0.20983,"TR",33.81,45.5,1.66033,0.83
"339",1,7777,"Strada G-Ral. Dr. Mihail Butoianu","-",0.16892,"TR",54.39,49.5,0,0.79
"340",1,3305,"Bulevardul Eroilor Sanitari","-",0.11023,"TR",46.92,35.7,0,0.81
"341",1,3306,"Splaiul Independenţei","-",0.28154,"TR",18.86,35.4,3.32538,0.79
"342",1,3308,"Strada Gheorghe Marinescu","-",0.01671,"TR",40.76,36,0,0.94
"343",1,7768,"Strada Dr. Nicolae Turnescu","-",0.06687,"TR",31.99,37.8,0.64698,0.96
"344",1,7769,"Bulevardul Eroii Sanitari","-",0.08605,"TR",36.47,40,0.76727,0.97
"345",1,7770,"Strada Dr. Grigore Ţăranu","-",0.10432,"TR",42.17,40,0,0.95
"346",1,3309,"Bulevardul Eroilor","-",0.18478,"TR",18.44,40,3.14159,0.94
"347",1,7771,"Strada Dr. Clunet","-",0.08285,"TR",24.82,40,2.64742,0.92
"348",1,3310,"Splaiul Independenţei","-",0.32924,"TR",23.09,35.1,2.9763,0.92
"349",1,3317,"Bulevardul Gara Obor","+",0.09035,"TR",37.1,39.3,0.48601,0.71
"350",1,7472,"Strada Prof. Eufrosin Poteca","+",0.21406,"TR",36,39.7,0.81042,0.71
"351",1,3316,"Şoseaua Pantelimon","+",0.13954,"TR",35.01,26.1,0,0.83
"352",1,7471,"Strada Avrig","+",0.32373,"TR",20.4,26.3,1.95127,0.87
"353",1,3315,"Strada Ritmului","+",0.06344,"TR",7.61,28,7.57931,0.93
"354",1,3314,"Şoseaua Mihai Bravu","+",0.18427,"TR",10.56,27,3.14159,0.93
"355",1,7470,"Strada Mătăsari","+",0.07598,"TR",36.2,40,0.82564,0.87
"356",1,7469,"Strada Ion Andreescu","+",0.21931,"TR",22.11,27.7,0.81345,0.86
"357",1,7468,"Strada Horei","+",0.16029,"TR",27.38,40,2.09039,0.84
"358",1,7467,"Strada Cpt. Ion Vasilescu","+",0.14857,"TR",18.35,39.1,3.94786,0.91
"359",1,3313,"Strada Traian","+",0.09857,"TR",4.16,25.2,9.18514,0.89
"360",1,7466,"Strada Zece Mese","+",0.03053,"TR",41.01,34,0,0.83
"361",1,7465,"Strada Olari","+",0.13375,"TR",31.98,34.1,0.53981,0.81
"362",1,3312,"P-ţa Protopopescu","+",0.33225,"TR",21.83,32.9,2.92686,0.83
"363",1,3320,"Strada Baicului","+",0.07582,"TR",26.95,26.5,0,0.75
"364",1,3319,"Bulevardul Ferdinand I","+",0.34656,"TR",35.93,35.6,0,0.73
"365",1,3319,"Bulevardul Ferdinand I","-",0.03457,"TR",47.82,40,0,0.97
"366",1,3320,"Strada Baicului","-",0.38781,"TR",36.29,32.3,0,0.96
"367",1,3328,"Bulevardul Libertăţii","+",0.07767,"TR",20.13,40,3.66778,0.94
"368",1,6971,"Strada Gazelei","+",0.11073,"TR",25.53,38.9,2.31788,0.94
"369",1,3327,"Şoseaua Viilor","+",0.44753,"TR",23.79,39.7,2.82797,0.97
"370",1,3326,"Strada Odoarei","+",0.17406,"TR",9.65,31.6,3.14159,0.84
"371",1,3324,"P-ţa Huwe Danny","+",0.02549,"TR",13.88,26,3.04854,0.98
"372",1,3323,"Şoseaua Panduri","+",0.38876,"TR",25.9,36.1,1.73343,0.96
"373",1,3322,"Bulevardul Iuliu Maniu","+",0.3722,"TR",14.15,29.7,5.41217,0.91
"374",1,3322,"Bulevardul Iuliu Maniu","-",0.06145,"TR",26.06,37.1,1.88383,0.91
"375",1,3323,"Şoseaua Panduri","-",0.54384,"TR",16.23,39.9,6.96197,0.95
"376",1,3324,"P-ţa Huwe Danny","-",0.06789,"TR",19.37,26.1,1.24284,0.88
"377",1,3326,"Strada Odoarei","-",0.03047,"TR",27.74,40,2.01284,0.89
"378",1,3327,"Şoseaua Viilor","-",0.14358,"TR",26.42,40,2.30095,0.92
"379",1,6971,"Strada Gazelei","-",0.51874,"TR",37.07,38.4,0.30073,0.76
"380",1,3328,"Bulevardul Libertăţii","-",0.1172,"TR",17.65,34.6,3.50713,0.78
"381",1,3312,"P-ţa Protopopescu","-",0.12202,"TR",21.89,27,0.68058,0.83
"382",1,7465,"Strada Olari","-",0.22761,"TR",23.44,30.8,1.23125,0.82
"383",1,7466,"Strada Zece Mese","-",0.13375,"TR",24.03,23.5,0,0.86
"384",1,3313,"Strada Traian","-",0.03053,"TR",25.74,27,0,0.97
"385",1,7467,"Strada Cpt. Ion Vasilescu","-",0.09857,"TR",29.65,36.5,0.91752,0.91
"386",1,7468,"Strada Horei","-",0.21282,"TR",27.28,40,2.11195,0.92
"387",1,7469,"Strada Ion Andreescu","-",0.09604,"TR",11.27,40,8.01914,0.96
"388",1,7470,"Strada Mătăsari","-",0.21931,"TR",7.25,34.8,8.92336,0.96
"389",1,3314,"Şoseaua Mihai Bravu","-",0.16683,"TR",9.65,29.2,5.14159,0.97
"390",1,3315,"Strada Ritmului","-",0.09342,"TR",23.4,32.3,1.58745,0.98
"391",1,7471,"Strada Avrig","-",0.12189,"TR",8.38,30.5,3.14159,0.96
"392",1,3316,"Şoseaua Pantelimon","-",0.26527,"TR",19.86,31.3,3.17926,0.98
"393",1,7472,"Strada Prof. Eufrosin Poteca","-",0.13954,"TR",25.63,35.2,1.62211,0.97
"394",1,3317,"Bulevardul Gara Obor","-",0.30442,"TR",43.2,40,0,0.97
"395",1,3331,"Strada Braşov","+",0.01293,"TR",31.37,31,0,0.78
"396",1,6985,"Strada Constantin Titel Petrescu","+",0.66097,"TR",39.19,38.8,0,0.82
"397",1,6984,"Strada Vlădeasa","+",0.21951,"TR",14.26,35.9,3.14159,0.85
"398",1,6983,"Strada Serg. Maj. Cara Anghel","+",0.38872,"TR",18.04,39.1,5.74467,0.97
"399",1,6982,"Strada Vâlcele","+",0.44767,"TR",46.57,40,0,0.95
"400",1,3330,"Şoseaua Antiaeriană","+",0.2435,"TR",6.61,32.2,8.9408,0.85
"401",1,3335,"Strada Constantin Alexandru Rosetti","+",0.04826,"TR",43.85,52,1.36345,0.97
"402",1,7314,"Strada Benjamin Franklin","+",0.09365,"TR",52.78,57,0.64365,0.97
"403",1,7313,"Strada Pictor Arthur Verona","+",0.09521,"TR",47.37,55.5,1.27378,0.97
"404",1,3334,"Strada Gheorge Enescu","+",0.14452,"TR",21.6,45.7,3.14159,0.97
"405",1,7312,"Strada Tache D. Ionescu","+",0.06479,"TR",29.23,45.9,2.59053,0.97
"406",1,3333,"P-ţa Romană","+",0.31353,"TR",26.56,46.6,3.17923,0.97
"407",1,3333,"P-ţa Romană","-",0.04042,"TR",14,44,3.14159,0.94
"408",1,7312,"Strada Tache D. Ionescu","-",0.26886,"TR",48.62,48.3,0,0.91
"409",1,3334,"Strada Gheorge Enescu","-",0.06479,"TR",49.48,46.3,0,0.91
"410",1,7313,"Strada Pictor Arthur Verona","-",0.14452,"TR",44.71,51.4,1.132,0.92
"411",1,7314,"Strada Benjamin Franklin","-",0.09521,"TR",36.28,57,2.70283,0.92
"412",1,3335,"Strada Constantin Alexandru Rosetti","-",0.14192,"TR",8.35,47.4,7.14159,0.93
"413",1,3330,"Şoseaua Antiaeriană","-",0.01844,"TR",31.16,37,0.66634,0.94
"414",1,6982,"Strada Vâlcele","-",0.23256,"TR",34.3,46,1.64527,0.96
"415",1,6983,"Strada Serg. Maj. Cara Anghel","-",0.45042,"TR",44.91,58.1,1.97429,0.95
"416",1,6984,"Strada Vlădeasa","-",0.38554,"TR",28.54,39.3,1.7178,0.96
"417",1,6985,"Strada Constantin Titel Petrescu","-",0.21951,"TR",36.34,40,0.79465,0.97
"418",1,3331,"Strada Braşov","-",0.67391,"TR",28.57,37.9,1.45333,0.97
"419",1,3337,"P-ţa Universităţii","-",0.06198,"TR",18.52,23.7,0.80152,0.9
"420",1,8109,"Strada Colţei","-",0.19945,"TR",17.31,38.9,3.14159,0.97
"421",1,8110,"Strada Lipscani","-",0.18974,"TR",12.61,39.1,7.12604,0.99
"422",1,8468,"Strada Sfânta Vineri","-",0.05253,"TR",9.55,40,8.28193,0.99
"423",1,3338,"Bulevardul C. Coposu","-",0.2968,"TR",6.66,40,8.72064,0.87
"424",1,3339,"P-ţa Unirii","-",0.25961,"TR",7.43,40,8.60375,0.76
"425",1,8111,"Splaiul Unirii","-",0.08231,"TR",7.43,40,8.60375,0.76
"426",1,8112,"Strada Radu Vodă","-",0.10116,"TR",7.43,40,8.60375,0.76
"427",1,3340,"Bulevardul Mărăşeşti","-",0.4138,"TR",13.82,38.6,6.31741,0.92
"428",1,3340,"Bulevardul Mărăşeşti","+",0.0578,"TR",19.92,37.3,3.35262,0.9
"429",1,8112,"Strada Radu Vodă","+",0.35637,"TR",33.99,40,1.30685,0.95
"430",1,8111,"Splaiul Unirii","+",0.10014,"TR",40,40,0,0.85
"431",1,3339,"P-ţa Unirii","+",0.09116,"TR",40,40,0,0.84
"432",1,3338,"Bulevardul C. Coposu","+",0.25771,"TR",40,40,0,0.84
"433",1,8468,"Strada Sfânta Vineri","+",0.29063,"TR",41.8,40,0,0.92
"434",1,8110,"Strada Lipscani","+",0.06598,"TR",35.13,40,1.05888,0.98
"435",1,8109,"Strada Colţei","+",0.17859,"TR",10.34,31.7,3.14159,0.98
"436",1,3337,"P-ţa Universităţii","+",0.2271,"TR",23.75,39.7,2.83589,0.97
"437",1,3343,"Calea Dorobanţilor / Şoseaua Ştefan cel Mare","+",0.03509,"TR",28.8,40,1.78252,0.92
"438",1,7281,"Strada Brazilia","+",0.11964,"TR",29.71,40,1.58424,0.92
"439",1,7280,"Strada Roma","+",0.13667,"TR",10.74,40,3.14159,0.91
"440",1,7279,"Strada Londra","+",0.14151,"TR",7.58,40,8.58137,0.91
"441",1,7278,"Strada Clopotarii Vechi","+",0.21051,"TR",13.95,40,8.06887,0.93
"442",1,3342,"P-ţa Victoriei","+",0.4308,"TR",8.56,36.9,8.77828,0.95
"443",1,3342,"P-ţa Victoriei","-",0.1055,"TR",42.2,40,0,0.89
"444",1,7278,"Strada Clopotarii Vechi","-",0.22674,"TR",17.28,40,3.14159,0.9
"445",1,7279,"Strada Londra","-",0.22024,"TR",4.8,40,9.46049,0.92
"446",1,7280,"Strada Roma","-",0.15215,"TR",9.58,38.4,5.14159,0.89
"447",1,7281,"Strada Brazilia","-",0.15895,"TR",4.28,39.6,9.53313,0.89
"448",1,3343,"Calea Dorobanţilor / Şoseaua Ştefan cel Mare","-",0.13072,"TR",9.13,30,5.14159,0.93
"449",1,3347,"Şoseaua Bucureşti-Ploieşti","+",0.11475,"TR",27.68,27.1,0,0.82
"450",1,7882,"Aleea Someşul Rece","+",0.11592,"TR",44.33,53.6,1.50408,0.89
"451",1,7881,"Strada Brodina","+",0.32903,"TR",56.09,59,0.42883,0.94
"452",1,7880,"Strada Someşul Rece","+",0.54782,"TR",57.93,59.3,0.20097,0.91
"453",1,7879,"Strada Constantin Dobrogeanu-Gherea","+",0.15565,"TR",32.64,54,2.95722,0.86
"454",1,3346,"Şoseaua Gheorghe Ionescu Siseşti","+",0.06973,"TR",9.95,37.9,3.14159,0.89
"455",1,3345,"Şoseaua Străuleşti","+",0.29635,"TR",37.04,36.7,0,0.91
"456",1,3345,"Şoseaua Străuleşti","-",0.01957,"TR",24.92,30,1.4719,0.85
"457",1,3346,"Şoseaua Gheorghe Ionescu Siseşti","-",0.27678,"TR",5.42,28.3,9.02591,0.91
"458",1,7879,"Strada Constantin Dobrogeanu-Gherea","-",0.06973,"TR",23.86,33.6,1.74553,0.87
"459",1,7880,"Strada Someşul Rece","-",0.21227,"TR",37.69,48.6,1.41589,0.79
"460",1,7881,"Strada Brodina","-",0.49121,"TR",45.9,56.5,1.63192,0.86
"461",1,7882,"Aleea Someşul Rece","-",0.32903,"TR",12.93,51.8,8.67169,0.94
"462",1,3347,"Şoseaua Bucureşti-Ploieşti","-",0.23068,"TR",13.29,32.5,3.14159,0.89
"463",1,3354,"Calea Griviţei","+",0.04835,"TR",18.26,34,5.43656,0.94
"464",1,7862,"Strada Puţul Lui Crăciun","+",0.11052,"TR",14.24,40,6.42258,0.88
"465",1,7861,"Strada Caşin","+",0.20313,"TR",16.55,40,5.14117,0.84
"466",1,7860,"Strada Lainici","+",0.35855,"TR",26.25,40,2.33608,0.83
"467",1,7859,"Strada Av. Popişteanu","+",0.12305,"TR",8.31,39.4,5.14159,0.85
"468",1,7858,"Strada Emanoil Ionescu","+",0.07346,"TR",8.05,40,8.96645,0.89
"469",1,7857,"Strada Ivan Petrovici Pavlov","+",0.07995,"TR",8.56,40,8.43162,0.9
"470",1,7856,"Strada Constantin Sandu-Aldea","+",0.12221,"TR",7.64,39.5,5.14159,0.88
"471",1,7855,"Strada Av. Mircea Zorileanu","+",0.12552,"TR",10.39,40,8.15322,0.9
"472",1,7854,"Strada Trotuşului","+",0.18215,"TR",9.34,36.3,7.14159,0.9
"473",1,3353,"Strada Alexandru Constantinescu","+",0.01947,"TR",8.13,37,5.43656,0.91
"474",1,7853,"Strada Caraiman","+",0.01753,"TR",7.7,36,5.43656,0.91
"475",1,7852,"Strada Scriitor George Missail","+",0.16835,"TR",12.23,40,7.53786,0.92
"476",1,7851,"Strada Virgil Pleşoianu","+",0.1105,"TR",21.55,35.4,3.40251,0.91
"477",1,7850,"Strada Carol Knappe","+",0.14812,"TR",27.42,31.8,1.19825,0.92
"478",1,7849,"Strada Sfânta Maria","+",0.12067,"TR",40.34,40,0,0.92
"479",1,3352,"Strada Turda / Bulevardul Averescu","+",0.12504,"TR",11.27,33.3,3.14159,0.92
"480",1,7848,"Strada Radu Boiangiu","+",0.16623,"TR",23.35,36.4,2.40172,0.87
"481",1,7847,"Strada Ion Neculce","+",0.24812,"TR",31.05,40,1.29323,0.86
"482",1,7846,"Strada Postelnicului","+",0.04826,"TR",31.35,40,1.22836,0.85
"483",1,3351,"P-ţa 1 Mai","+",0.19199,"TR",20.13,28.7,2.59602,0.89
"484",1,7845,"Strada Barbu Delavrancea","+",0.21146,"TR",13.51,30,3.90964,0.89
"485",1,3350,"Bulevardul Banu Manta","+",0.03512,"TR",26.16,36,1.65322,0.91
"486",1,7844,"Strada Jitia","+",0.1128,"TR",26.93,40,2.1896,0.94
"487",1,7843,"Strada Monetăriei","+",0.15983,"TR",21.68,40,3.33131,0.93
"488",1,3349,"P-ţa Victoriei","+",0.25565,"TR",8.36,35.2,7.14159,0.93
"489",1,3365,"Strada Doamna Ghica / Strada Petricani","+",0.03873,"TR",8.15,30,8.15484,0.88
"490",1,7491,"Strada Teiul Doamnei","+",0.14856,"TR",8.49,25,8.12434,0.92
"491",1,7490,"Strada Cristea Mateescu","+",0.26036,"TR",23.49,37.9,2.61878,0.82
"492",1,7489,"Strada Dorin Pavel","+",0.26872,"TR",30.39,36.9,1.53353,0.8
"493",1,3364,"Strada Maica Domnului","+",0.08765,"TR",22.58,18,0,0.8
"494",1,7488,"Strada Vidin","+",0.11954,"TR",37.95,34,0,0.81
"495",1,7487,"Strada Zambilelor","+",0.11832,"TR",14.82,40,6.1004,0.8
"496",1,7486,"Strada Judeţului","+",0.2989,"TR",7.66,40.1,9.02836,0.89
"497",1,7485,"Strada Pastorului","+",0.115,"TR",12.64,40,7.31029,0.82
"498",1,7484,"Strada Turnul Eiffel","+",0.15144,"TR",30.83,40,1.34171,0.82
"499",1,7483,"Strada Dinu Vintilă","+",0.28555,"TR",26.93,40,2.18993,0.97
"500",1,3363,"Strada Barbu Văcărescu","+",0.08908,"TR",10.97,28.5,3.14159,0.96
"501",1,3349,"P-ţa Victoriei","-",0.05201,"TR",10.83,33.7,6.87871,0.85
"502",1,7843,"Strada Monetăriei","-",0.20364,"TR",9.38,40,8.30712,0.86
"503",1,7844,"Strada Jitia","-",0.15983,"TR",8.69,40,8.86886,0.87
"504",1,3350,"Bulevardul Banu Manta","-",0.1128,"TR",10.9,30.1,3.14159,0.8
"505",1,7845,"Strada Barbu Delavrancea","-",0.03512,"TR",13.41,30,3.94048,0.88
"506",1,3351,"P-ţa 1 Mai","-",0.26138,"TR",27.76,34.6,0.96503,0.88
"507",1,7846,"Strada Postelnicului","-",0.14207,"TR",16.64,24.4,1.69759,0.87
"508",1,7847,"Strada Ion Neculce","-",0.04826,"TR",25.58,40,2.48344,0.82
"509",1,7848,"Strada Radu Boiangiu","-",0.24812,"TR",18.65,40,3.98897,0.87
"510",1,3352,"Strada Turda / Bulevardul Averescu","-",0.18062,"TR",16.57,32.1,3.39437,0.88
"511",1,7849,"Strada Sfânta Maria","-",0.11065,"TR",25.35,38.7,2.32579,0.89
"512",1,7850,"Strada Carol Knappe","-",0.12067,"TR",16.28,40,5.28629,0.89
"513",1,7851,"Strada Virgil Pleşoianu","-",0.14812,"TR",20.9,22.5,0,0.87
"514",1,7852,"Strada Scriitor George Missail","-",0.1105,"TR",23.74,28.8,0.62112,0.88
"515",1,7853,"Strada Caraiman","-",0.16835,"TR",11.48,37.2,7.3519,0.85
"516",1,3353,"Strada Alexandru Constantinescu","-",0.01753,"TR",13.6,40,6.77882,0.88
"517",1,7854,"Strada Trotuşului","-",0.01947,"TR",7.67,40,3.14159,0.86
"518",1,7855,"Strada Av. Mircea Zorileanu","-",0.18215,"TR",9.35,40,8.31133,0.89
"519",1,7856,"Strada Constantin Sandu-Aldea","-",0.12552,"TR",8.04,39.6,3.14159,0.94
"520",1,7857,"Strada Ivan Petrovici Pavlov","-",0.12221,"TR",9.79,40,8.70133,0.91
"521",1,7858,"Strada Emanoil Ionescu","-",0.07995,"TR",9.41,40,8.7583,0.93
"522",1,7859,"Strada Av. Popişteanu","-",0.07346,"TR",14.25,37,5.63771,0.92
"523",1,7860,"Strada Lainici","-",0.12305,"TR",15.92,38,3.14159,0.87
"524",1,7861,"Strada Caşin","-",0.35855,"TR",38.59,40,0.30554,0.82
"525",1,7862,"Strada Puţul Lui Crăciun","-",0.20313,"TR",10.21,37.9,8.06978,0.88
"526",1,3354,"Calea Griviţei","-",0.15888,"TR",10.56,35.9,3.14159,0.83
"527",1,3363,"Strada Barbu Văcărescu","-",0.03904,"TR",11.71,28.6,2.71828,0.96
"528",1,7483,"Strada Dinu Vintilă","-",0.05003,"TR",29.15,37,1.13999,0.98
"529",1,7484,"Strada Turnul Eiffel","-",0.28555,"TR",26.78,39.6,2.15627,0.97
"530",1,7485,"Strada Pastorului","-",0.15144,"TR",11.62,40,7.87829,0.98
"531",1,7486,"Strada Judeţului","-",0.21177,"TR",12.44,40,7.42452,0.83
"532",1,7487,"Strada Zambilelor","-",0.20212,"TR",15.22,40,5.87971,0.77
"533",1,7488,"Strada Vidin","-",0.11832,"TR",16.06,40,5.40875,0.76
"534",1,3364,"Strada Maica Domnului","-",0.11954,"TR",12.67,26.7,3.59243,0.76
"535",1,7489,"Strada Dorin Pavel","-",0.08765,"TR",13.6,20,1.47772,0.77
"536",1,7490,"Strada Cristea Mateescu","-",0.26872,"TR",18.84,35.6,3.36107,0.77
"537",1,7491,"Strada Teiul Doamnei","-",0.26036,"TR",9.83,34.5,7.735,0.78
"538",1,3365,"Strada Doamna Ghica / Strada Petricani","-",0.21057,"TR",15.66,28.5,3.91763,0.81
"539",1,6969,"Drumul Osiei","+",1.05294,"TR",17.32,46.6,8.14159,0.93
"540",1,6968,"Drumul Belşugului","+",0.38319,"TR",9.8,53.9,8.74486,0.87
"541",1,6967,"Drumul Bacriului","+",0.30622,"TR",11.23,58.6,9.02434,0.84
"542",1,3360,"Strada Valea Cascadelor","+",0.82788,"TR",16.5,45,8.14159,0.85
"543",1,6966,"Strada Mărgelelor","+",0.1537,"TR",28.71,43.7,2.38643,0.86
"544",1,3359,"Strada Apusului","+",0.26603,"TR",15.68,43.8,3.14159,0.86
"545",1,6965,"Valea Lungă","+",0.33612,"TR",35.89,45.9,1.89656,0.88
"546",1,6964,"Strada Moineşti","+",0.38227,"TR",15.79,40.6,5.14159,0.91
"547",1,6963,"Strada Răsăritului","+",0.33371,"TR",25.29,42,2.83754,0.9
"548",1,6962,"Strada Dealul Ţugulea","+",0.24052,"TR",34.06,45,1.53465,0.9
"549",1,6961,"Strada Veteranilor","+",0.15612,"TR",32.6,49.6,2.45426,0.9
"550",1,6960,"Drumul Timonierului","+",0.043,"TR",33.62,53,2.68691,0.9
"551",1,3358,"Şoseaua Virtuţii","+",0.40375,"TR",25.92,42.6,2.79143,0.88
"552",1,6959,"Strada Pirotehniei","+",0.36239,"TR",31.95,49.7,3.10539,0.89
"553",1,6958,"Strada Baia De Arieş","+",0.39902,"TR",31.41,32.3,0.23992,0.86
"554",1,3357,"Bulevardul Vasile Milea","+",0.74383,"TR",33.06,45.2,1.75882,0.86
"555",1,3356,"Şoseaua Cotroceni / Bulevardul Geniului","+",0.42209,"TR",5.77,38.4,9.27654,0.92
"556",1,3356,"Şoseaua Cotroceni / Bulevardul Geniului","-",0.01433,"TR",25.23,40,8.15484,0.84
"557",1,3357,"Bulevardul Vasile Milea","-",0.40933,"TR",10.45,37,8.14159,0.85
"558",1,6958,"Strada Baia De Arieş","-",0.74466,"TR",33.87,43.1,1.86205,0.94
"559",1,6959,"Strada Pirotehniei","-",0.39824,"TR",13.15,43.8,8.36411,0.91
"560",1,3358,"Şoseaua Virtuţii","-",0.46191,"TR",15.37,37.4,8.14159,0.94
"561",1,6960,"Drumul Timonierului","-",0.30098,"TR",30.6,48.8,2.70906,0.9
"562",1,6961,"Strada Veteranilor","-",0.04698,"TR",38.06,49,1.40933,0.92
"563",1,6962,"Strada Dealul Ţugulea","-",0.15371,"TR",38.78,45.8,0.76322,0.93
"564",1,6963,"Strada Răsăritului","-",0.24292,"TR",36.26,44.3,0.9888,0.93
"565",1,6964,"Strada Moineşti","-",0.40138,"TR",16.43,37,6.12924,0.96
"566",1,6965,"Valea Lungă","-",0.3146,"TR",27.4,43.4,2.60532,0.89
"567",1,3359,"Strada Apusului","-",0.33531,"TR",28.54,44.3,2.50419,0.93
"568",1,6966,"Strada Mărgelelor","-",0.24288,"TR",26.62,44.2,2.86867,0.85
"569",1,3360,"Strada Valea Cascadelor","-",0.17522,"TR",6.05,44.8,9.36824,0.84
"570",1,6967,"Drumul Bacriului","-",0.82791,"TR",10.8,44.3,8.70723,0.86
"571",1,6968,"Drumul Belşugului","-",0.34061,"TR",17.88,45.2,7.21176,0.9
"572",1,6969,"Drumul Osiei","-",0.34958,"TR",21.31,46.3,5.77166,0.87
"573",1,6970,"Strada Preciziei","-",1.05216,"TR",30.61,48.6,3.21947,0.94
"574",1,3368,"Bulevardul Bucureşti Noi","+",0.01416,"TR",17.57,32,3.10544,0.82
"575",1,8124,"Strada Episcopul Vulcan","+",0.19963,"TR",31.64,38.4,0.85217,0.87
"576",1,8123,"Strada Floare De Crâng","+",0.08342,"TR",31.15,40,1.27109,0.88
"577",1,8122,"Strada Oaşului","+",0.20429,"TR",45.82,40,0,0.89
